created,type,artist,timestamp,shabadID,description,link
1709271121,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:55:34,,ਸੁਣਿਐ ਸਿਧ ਪੀਰ ਸੁਰਿ ਨਾਥ ॥,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/055 MGA SDO 1055 El Sobrante CA Jan 1 1980 Bhai Mohinder Singh SDO.m4a
1709271204,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,01:00:08,5291,Forgivness khimaa. fareedhaa. bure dhaa bhalaa kar gusaa mani. na haddai ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/055 MGA SDO 1055 El Sobrante CA Jan 1 1980 Bhai Mohinder Singh SDO.m4a
1709271961,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,01:04:03,11607,satigur jaag jagaidhaa saadhasa(n)gat mil a(n)mirat velaa |,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/055 MGA SDO 1055 El Sobrante CA Jan 1 1980 Bhai Mohinder Singh SDO.m4a
1709271987,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,01:05:50,1513,jaag re man jaaganahaare ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/055 MGA SDO 1055 El Sobrante CA Jan 1 1980 Bhai Mohinder Singh SDO.m4a
1709272059,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,01:17:00,536,apane prabh siau hoh saavadhaan ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/055 MGA SDO 1055 El Sobrante CA Jan 1 1980 Bhai Mohinder Singh SDO.m4a
1709272587,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,01:20:35,,ਨਾਮੁ ਖੇਤੀ ਬੀਜਹੁ ਭਾਈ ਮੀਤ ॥ ਸਉਦਾ ਕਰਹੁ ਗੁਰੁ ਸੇਵਹੁ ਨੀਤ ॥੩॥,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/055 MGA SDO 1055 El Sobrante CA Jan 1 1980 Bhai Mohinder Singh SDO.m4a
1709272618,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,01:26:00,,AKV after rsk,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/055 MGA SDO 1055 El Sobrante CA Jan 1 1980 Bhai Mohinder Singh SDO.m4a
1709272832,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:04:04,4084,jo jo dheesai so so rogee ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/056 MGA SDO 1056 El Sobrante CA July 20 1980 Bhai Mohinder Singh SDO.m4a
1709306417,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:06:45,2908,"maarehisu. ve jana, haumai bikhiaa jin har prabh milana. na dhiteeaa ||",https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/056 MGA SDO 1056 El Sobrante CA July 20 1980 Bhai Mohinder Singh SDO.m4a
1709306648,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:12:20,3164,dhan dha(n)n guroo saabaas hai jin haumai maaree raam ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/056 MGA SDO 1056 El Sobrante CA July 20 1980 Bhai Mohinder Singh SDO.m4a
1709306785,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:16:15,,ਲਖੁ ਲਖੁ ਗੇੜਾ ਆਖੀਅਹਿ ਏਕੁ ਨਾਮੁ ਜਗਦੀਸ ॥,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/056 MGA SDO 1056 El Sobrante CA July 20 1980 Bhai Mohinder Singh SDO.m4a
1709306842,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:19:00,,Katha Kaam elephant,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/056 MGA SDO 1056 El Sobrante CA July 20 1980 Bhai Mohinder Singh SDO.m4a
1709306966,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:28:52,,ਮੈ ਹੋ ਪਰਮ ਪੁਰਖ ਕੋ ਦਾਸਾ ॥ Dhan Guru Gobind Sahib Sahib,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/056 MGA SDO 1056 El Sobrante CA July 20 1980 Bhai Mohinder Singh SDO.m4a
1709307033,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:32:30,11634,"akhee vekh na rajeeaa, bahu ra(n)g tamaase |",https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/056 MGA SDO 1056 El Sobrante CA July 20 1980 Bhai Mohinder Singh SDO.m4a
1709307166,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:35:00,,ਆਦਿ ਸਚੁ ਜੁਗਾਦਿ ਸਚੁ ॥,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/056 MGA SDO 1056 El Sobrante CA July 20 1980 Bhai Mohinder Singh SDO.m4a
1709307281,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:45:35,,I am Sinner. All bad in me,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/056 MGA SDO 1056 El Sobrante CA July 20 1980 Bhai Mohinder Singh SDO.m4a
1709307473,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:48:00,511,mere raama. ham paapee saran pare har dhuaar ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/056 MGA SDO 1056 El Sobrante CA July 20 1980 Bhai Mohinder Singh SDO.m4a
1709327330,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:53:50,11368,sukh saagar gur chhadd kai bhavajal a(n)dhar bha(n)bhalabhoose |,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/056 MGA SDO 1056 El Sobrante CA July 20 1980 Bhai Mohinder Singh SDO.m4a
1709330075,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,01:21:18,3574,anand sahib after terai ghar aana(n)dh vadhaiee tudh ghar ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/056 MGA SDO 1056 El Sobrante CA July 20 1980 Bhai Mohinder Singh SDO.m4a
1709330115,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:00:00,2388,apane kaaj kau. kiau alakaieeaai ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/058 MGA SDO 1058 Squamish BC Aug 1980 Bhai Mohinder Singh SDO 2.m4a
1710989917,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:02:16,2321,har jan kau ihee suhaavai ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/058 MGA SDO 1058 Squamish BC Aug 1980 Bhai Mohinder Singh SDO 2.m4a
1710997273,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:09:04,3374,kaahoo bihaavai baal paRaavat ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/058 MGA SDO 1058 Squamish BC Aug 1980 Bhai Mohinder Singh SDO 2.m4a
1710997886,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:17:18,,ਰਚਨਾ ਸਾਚੁ ਬਨੀ ॥ ਸਭ ਕਾ ਏਕੁ ਧਨੀ ॥੧॥ ਰਹਾਉ ॥,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/058 MGA SDO 1058 Squamish BC Aug 1980 Bhai Mohinder Singh SDO 2.m4a
1711023819,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:24:27,,ਉਚਰਹੁ ਰਾਮ ਨਾਮੁ ਲਖ ਬਾਰੀ ॥ ਅੰਮ੍ਰਿਤ ਰਸੁ ਪੀਵਹੁ ਪ੍ਰਭ ਪਿਆਰੀ ॥੧॥ ਰਹਾਉ ॥,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/058 MGA SDO 1058 Squamish BC Aug 1980 Bhai Mohinder Singh SDO 2.m4a
1711024010,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:25:11,,ਜਿਨੑ ਪੀਆ. ਸੇ ਮਸਤ ਭਏ ਹੈ ਤੂਟੇ ਬੰਧਨ ਫਾਹੇ ॥ ਜੋਤੀ ਜੋਤਿ ਸਮਾਣੀ ਭੀਤਰਿ ਤਾ ਛੋਡੇ ਮਾਇਆ ਕੇ ਲਾਹੇ ॥ ਜੋਤੀ ਜੋਤਿ ਸਮਾਣੀ ਭੀਤਰਿ ਤਾ ਛੋਡੇ ਮਾਇਆ ਕੇ ਲਾਹੇ ॥   ,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/058 MGA SDO 1058 Squamish BC Aug 1980 Bhai Mohinder Singh SDO 2.m4a
1711383894,SDO_MGA_1,"Bhai Mohinder Singh Ji SDO",00:33:43,,"anand sahib: ਚਿੰਤਾ ਧਾਵਤ ਰਹਿ ਗਏ ਤਾਂ ਮਨਿ ਭਇਆ ਅਨੰਦੁ ॥ ਗੁਰ ਪ੍ਰਸਾਦੀ ਬੁਝੀਐ ਸਾ ਧਨ ਸੁਤੀ ਨਿਚਿੰਦ ॥ ਜਿਨ ਕਉ ਪੂਰਬਿ ਲਿਖਿਆ ਤਿਨੑਾ ਭੇਟਿਆ ਗੁਰ ਗੋਵਿੰਦੁ ॥ ਨਾਨਕ. ਸਹਜੇ ਮਿਲਿ ਰਹੇ ਹਰਿ ਪਾਇਆ ਪਰਮਾਨੰਦੁ ॥੨੫॥","https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/058 MGA SDO 1058 Squamish BC Aug 1980 Bhai Mohinder Singh SDO 2.m4a"
1711386958,random,"Bhai Mohinder Singh Ji SDO",00:50:45,4157,"garuR chaR(h)e gobi(n)dh aailaa ||15||","https://sikhsoul.com/golden_khajana_files/mp3/Keertan/Bhai Mohinder Singh SDO/Jo Thudhh Sach Dhhiaaeidhae Sae Viralae Thhorrae.mp3"
1711404166,random,"Bhai Mohinder Singh Ji SDO",00:13:58,3282,"ham ddolata. beRee paap bharee hai pavan lagai mat jaiee ||","https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/599 MGA SDO 1561 Keese Man Terega 1 Jalandhar 1974 T 2 Spool 6 Calcutta.m4a"
1711408362,SDO_MGA_1,"Bhai Mohinder Singh Ji SDO",00:39:38,761,"mil mere preetamaa jeeau tudh bin kharee nimaanee ||","https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/058 MGA SDO 1058 Squamish BC Aug 1980 Bhai Mohinder Singh SDO 2.m4a"
1711408502,SDO_MGA_1,"Bhai Mohinder Singh Ji SDO",00:00:00,536,"apane prabh siau hoh saavadhaan ||","https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/059 MGA SDO 1059 Vancouver BC Nov 11 1979 Bhai Mohinder Singh SDO.m4a"
1711408606,SDO_MGA_1,"Bhai Mohinder Singh Ji SDO",00:01:53,5293,"fareedhaa. raat kathooree va(n)ddeeaai sutiaa milai. na bhaau ||","https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/059 MGA SDO 1059 Vancouver BC Nov 11 1979 Bhai Mohinder Singh SDO.m4a"
1711408696,SDO_MGA_1,"Bhai Mohinder Singh Ji SDO",00:03:40,5099,"kabeera. sootaa kiaa kareh uTh ki. na japeh muraar ||","https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/059 MGA SDO 1059 Vancouver BC Nov 11 1979 Bhai Mohinder Singh SDO.m4a"
1711408820,SDO_MGA_1,"Bhai Mohinder Singh Ji SDO",00:08:35,,"Gursikh jogi jagde. Wake up parkaran","https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/059 MGA SDO 1059 Vancouver BC Nov 11 1979 Bhai Mohinder Singh SDO.m4a"
1711408922,SDO_MGA_1,"Bhai Mohinder Singh Ji SDO",00:13:08,536,"karam bhoom meh boahu naam ||","https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/059 MGA SDO 1059 Vancouver BC Nov 11 1979 Bhai Mohinder Singh SDO.m4a"
1711409030,SDO_MGA_1,"Bhai Mohinder Singh Ji SDO",00:13:59,11774,"jaanahu dharatee dharam kee sachee dharamasaalaa |","https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/059 MGA SDO 1059 Vancouver BC Nov 11 1979 Bhai Mohinder Singh SDO.m4a"
1711489006,HeeraRattan,"Bhai Mohinder Singh Ji SDO",00:00:00,3308,"khol kivaaraa mahal bulaiaa ||","https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_heeraRattan/001 Bhai Mohinder Singh Ji (SDO) In loving memory ♥ (heeraRattan).mp3"
1711489080,HeeraRattan,"Bhai Mohinder Singh Ji SDO",00:00:00,2911,"gobi(n)dh gun gaavan laage ||","https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_heeraRattan/002 Bhai Mohinder Singh Ji (SDO) In loving memory ♥ (heeraRattan).mp3"
1717091840,HeeraRattan,"Bhai Mohinder Singh Ji SDO",00:02:16,2769,"sa(n)t janaa mil har jas gaio ||","https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_heeraRattan/002 Bhai Mohinder Singh Ji (SDO) In loving memory ♥ (heeraRattan).mp3"
1711489167,HeeraRattan,"Bhai Mohinder Singh Ji SDO",00:00:00,1660,"dha(n)nu su velaa, jit mai satigur miliaa so sahu chit aaiaa ||","https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_heeraRattan/003 Bhai Mohinder Singh Ji (SDO) In loving memory ♥ (heeraRattan).mp3"
1717093441,HeeraRattan,"Bhai Mohinder Singh Ji SDO",00:12:22,3791,"aaisaa ko vaddabhaagee aaiaa ||","https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_heeraRattan/003 Bhai Mohinder Singh Ji (SDO) In loving memory ♥ (heeraRattan).mp3"
1711489199,HeeraRattan,"Bhai Mohinder Singh Ji SDO",00:00:00,5317,"naanaka. ghar hee baiThiaa sahu milai je neeat raas karei ||104||","https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_heeraRattan/004 Bhai Mohinder Singh.ji SDO Calagary 1989 (heeraRattan).mp3"
1711489522,HeeraRattan,"Bhai Mohinder Singh Ji SDO",00:04:28,,"ਭਲੇ ਅਮਰਦਾਸ. ਗੁਣ ਤੇਰੇ ਤੇਰੀ ਉਪਮਾ, ਤੋਹਿ ਬਨਿ ਆਵੈ ॥੧॥੨੨॥","https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_heeraRattan/004 Bhai Mohinder Singh.ji SDO Calagary 1989 (heeraRattan).mp3"
1711489698,HeeraRattan,"Bhai Mohinder Singh Ji SDO",00:06:16,5318,"fareedhaa. garab jin(h)aa vaddiaaieeaa dhan joban aagaeh ||","https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_heeraRattan/004 Bhai Mohinder Singh.ji SDO Calagary 1989 (heeraRattan).mp3"
1711490055,HeeraRattan,"Bhai Mohinder Singh Ji SDO",00:07:27,5340,"mad nimarta humble. mat hodhee hoi iaanaa ||","https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_heeraRattan/004 Bhai Mohinder Singh.ji SDO Calagary 1989 (heeraRattan).mp3"
1711490132,HeeraRattan,"Bhai Mohinder Singh Ji SDO",00:07:27,5340,"mad nimarta humble.  mat hodhee hoi iaanaa ||","https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_heeraRattan/004 Bhai Mohinder Singh.ji SDO Calagary 1989 (heeraRattan).mp3"
1711508919,HeeraRattan,"Bhai Mohinder Singh Ji SDO",00:13:30,,"Anand sahib. ਹਰਿ ਰਾਸਿ ਮੇਰੀ ਮਨੁ ਵਣਜਾਰਾ ॥ har raas meree man vanajaaraa || The Lord is my capital; my mind is the merchant. ਹਰਿ ਰਾਸਿ ਮੇਰੀ. ਮਨੁ ਵਣਜਾਰਾ ਸਤਿਗੁਰ ਤੇ ਰਾਸਿ ਜਾਣੀ ॥ har raas meree. man vanajaaraa satigur te raas jaanee || The Lord is my capital, and my mind is the merchant; through the True Guru, I know my capital. ਹਰਿ ਹਰਿ ਨਿਤ ਜਪਿਹੁ ਜੀਅਹੁ ਲਾਹਾ ਖਟਿਹੁ ਦਿਹਾੜੀ ॥ har har nit japih jeeahu laahaa khaTih dhihaaRee || Meditate continually on the Lord, Har, Har, O my soul, and you shall collect your profits daily. ਏਹੁ ਧਨੁ ਤਿਨਾ ਮਿਲਿਆ ਜਿਨ ਹਰਿ ਆਪੇ ਭਾਣਾ ॥ eh dhan tinaa miliaa jin har aape bhaanaa || This wealth is obtained by those who are pleasing to the Lord's Will. ਕਹੈ ਨਾਨਕੁ. ਹਰਿ ਰਾਸਿ ਮੇਰੀ ਮਨੁ ਹੋਆ ਵਣਜਾਰਾ ॥੩੧॥","https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_heeraRattan/004 Bhai Mohinder Singh.ji SDO Calagary 1989 (heeraRattan).mp3"
1711509044,HeeraRattan,"Bhai Mohinder Singh Ji SDO",00:20:25,1250,"har dhan sachee raas hai kinai viralai jaataa ||","https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_heeraRattan/004 Bhai Mohinder Singh.ji SDO Calagary 1989 (heeraRattan).mp3"
1711546380,random,"Bhai Mohinder Singh Ji SDO",00:00:00,4733,"aanadh ra(n)g binodh hamaarai ||","https://sikhsoul.com/golden_khajana_files/mp3/Keertan/Bhai Mohinder Singh SDO/Aanad rang binod hamaarai.mp3"
1711636781,SDO_MGA_1,"Bhai Mohinder Singh Ji SDO",00:18:32,,"ਕਰਮ ਭੂਮਿ ਮਹਿ ਬੋਅਹੁ ਨਾਮੁ ॥","https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/059 MGA SDO 1059 Vancouver BC Nov 11 1979 Bhai Mohinder Singh SDO.m4a"
1711636922,SDO_MGA_1,"Bhai Mohinder Singh Ji SDO",00:27:52,1406,"eiau kiau ka(n)t piaaree hovaa ||","https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/059 MGA SDO 1059 Vancouver BC Nov 11 1979 Bhai Mohinder Singh SDO.m4a"
1711637451,SDO_MGA_1,"Bhai Mohinder Singh Ji SDO",00:37:07,3169,"e'eet uoota. neh ddoleeaai har sevaa jaagan raam ||","https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/059 MGA SDO 1059 Vancouver BC Nov 11 1979 Bhai Mohinder Singh SDO.m4a"
1711637673,SDO_MGA_1,"Bhai Mohinder Singh Ji SDO",00:41:03,5293,"fareedhaa. raat kathooree va(n)ddeeaai sutiaa milai. na bhaau ||","https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/059 MGA SDO 1059 Vancouver BC Nov 11 1979 Bhai Mohinder Singh SDO.m4a"
1711637839,SDO_MGA_1,"Bhai Mohinder Singh Ji SDO",00:45:20,2388,"apane kaaj kau. kiau alakaieeaai ||","https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/059 MGA SDO 1059 Vancouver BC Nov 11 1979 Bhai Mohinder Singh SDO.m4a"
1711637967,SDO_MGA_1,"Bhai Mohinder Singh Ji SDO",00:00:00,4823,"giaan dhiaan maan dhaan man rasika, rasan naam japat teh paap kha(n)ddalee ||1||","https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/060 MGA SDO 1060 Track NO 1.m4a"
1711638089,SDO_MGA_1,"Bhai Mohinder Singh Ji SDO",00:01:51,,"Sick simran. ਵਾਹਿਗੁਰੂ Rasik rasan naam japat","https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/060 MGA SDO 1060 Track NO 1.m4a"
1711638131,SDO_MGA_1,"Bhai Mohinder Singh Ji SDO",00:02:40,1241,"a(n)mrit naam nidhaan hai mil peevahu bhaiee ||","https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/060 MGA SDO 1060 Track NO 1.m4a"
1711638390,SDO_MGA_1,"Bhai Mohinder Singh Ji SDO",00:07:08,3242,"Fast ਵਾਹਿਗੁਰੂ ਵਾਹਿਗੁਰੂ raam raam raam kar aahaar ||","https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/060 MGA SDO 1060 Track NO 1.m4a"
1711638673,SDO_MGA_1,"Bhai Mohinder Singh Ji SDO",00:09:11,,"Sick ਵਾਹਿਗੁਰੂ. ਹਰਿ ਹਰਿ. ਹਰਿ ਜਸੁ ਘੂਮਰਿ ਪਾਵਹੁ ਮਿਲਿ ਸਤਸੰਗਿ ਓੁਮਾਹਾ ਰਾਮ ॥੨॥","https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/060 MGA SDO 1060 Track NO 1.m4a"
1711638854,SDO_MGA_1,"Bhai Mohinder Singh Ji SDO",00:12:03,,"Bolo ਵਾਹਿਗੁਰੂ ਵਾਹਿਗੁਰੂ ਸੰਤ ਜਨਾ ਮਿਲਿ ਬੋਲਹੁ ਰਾਮ ॥","https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/060 MGA SDO 1060 Track NO 1.m4a"
1711720177,SDO_MGA_1,"Bhai Mohinder Singh Ji SDO",00:15:52,,"ਹਮ ਕੂਕਰ ਤੇਰੇ ਦਰਬਾਰਿ ॥","https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/060 MGA SDO 1060 Track NO 1.m4a"
1711721051,random,"Bhai Tejinderpal Singh Ji Dulla",00:09:02,3021,"simar manaa raam naam chitaare ||","https://sikhsoul.com/golden_khajana_files/mp3/Keertan/Bhai Tejinderpal Singh Dulla/Bhai Tejinderpal Singh Dulla - Aap thariaa kul juguth thuraaeiaa.mp3"
1712061305,random,"Bhai Mohinder Singh Ji SDO",00:00:00,1827,"dhilahu muhabat ji(n)n(h) seiee sachiaa ||","https://sikhsoul.com/golden_khajana_files/mp3/Keertan/Bhai Mohinder Singh SDO/Joh Man Chit Ik Araadadhe - India 1980s.MP3"
1712335216,random,"Bhai Tejinderpal Singh Ji Dulla",00:51:45,2561,"Good vibes track. sick scrary tune. jap man sat naam sadhaa sat naam ||","https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/dulla_ji/sc/nirbankeertan/Soo soo jap dhin raathee (Dulla Ji).mp3"
1712352187,random,"Bhai Tejinderpal Singh Ji Dulla",00:37:26,2557,"jap man naam haree hoh sarab sukhee ||","https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/dulla_ji/sc/nirbankeertan/Soo soo jap dhin raathee (Dulla Ji).mp3"
1712859248,random,"Bhai Mohinder Singh Ji SDO",00:07:06,3268,"apune raameh bhaj re man aalaseeaa ||1|| rahaau ||",https://www.ikirtan.com//Bhai_Mohinder_Singh_Jee_SDO/Vancouver_BC_1980s/Bhai_Mohinder_Singh_Jee_SDO_Vancouver_1980s_Vol_35.mp3
1712929971,SDO_MGA_1,"Bhai Mohinder Singh Ji SDO",00:22:49,3286,"ahinis bhagat kare dhin raatee laaj chhoddi. har ke gun gaavai ||1|| rahaau ||","https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/060 MGA SDO 1060 Track NO 1.m4a"
1712930141,SDO_MGA_1,"Bhai Mohinder Singh Ji SDO",00:33:47,,"ਤੇਰਾ ਜਨੁ ਨਿਰਤਿ ਕਰੇ ਗੁਨ ਗਾਵੈ ॥","https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/060 MGA SDO 1060 Track NO 1.m4a"
1712930246,SDO_MGA_1,"Bhai Mohinder Singh Ji SDO",00:34:49,1489,"rabaab pakhaavaj taal ghu(n)gharoo anahadh sabadh vajaavai ||1|| rahaau ||","https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/060 MGA SDO 1060 Track NO 1.m4a"
1712930402,SDO_MGA_1,"Bhai Mohinder Singh Ji SDO",00:42:23,2973,"ddaaddee gun gaavai nit janam savaariaa ||","https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/060 MGA SDO 1060 Track NO 1.m4a"
1712930440,SDO_MGA_1,"Bhai Mohinder Singh Ji SDO",00:44:27,,"Gun gavaaa nit nit. ਵਾਹਿਗੁਰੂ ਵਾਹਿਗੁਰੂ GUR","https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/060 MGA SDO 1060 Track NO 1.m4a"
1712930597,SDO_MGA_1,"Bhai Mohinder Singh Ji SDO",00:00:30,4502,"lekhaa paReeaai har naam fir lekhu. na hoiee ||","https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/061 MGA SDO 1061 Track No 1.m4a"
1712953851,ikirtan_SDO,"Bhai Mohinder Singh Ji SDO",00:00:00,4733,"aanadh ra(n)g binodh hamaarai ||","https://www.ikirtan.com//Bhai_Mohinder_Singh_Jee_SDO/Bhaaee Mohinder Singh (Aanad rang binod hamaarai).mp3"
1712966232,random,"Bhai Mohinder Singh Ji SDO",01:21:32,,"Cold water shower tankhai ","https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_heeraRattan/106 Bhai Mohinder Singh Ji SDO Gurpurab Guru Gobind Singh Ji,Ldh 12,1980 7 Poh Gurdwara Singh Sabha. (heeraRattan).mp3"
1712966382,random,"Bhai Mohinder Singh Ji SDO",02:02:32,,"Panth Khalsa kheti meri","https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_heeraRattan/106 Bhai Mohinder Singh Ji SDO Gurpurab Guru Gobind Singh Ji,Ldh 12,1980 7 Poh Gurdwara Singh Sabha. (heeraRattan).mp3"
1712969617,random,"Bhai Mohinder Singh Ji SDO",01:46:50,,"Parukari guru pyare. Dhan","https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_heeraRattan/106 Bhai Mohinder Singh Ji SDO Gurpurab Guru Gobind Singh Ji,Ldh 12,1980 7 Poh Gurdwara Singh Sabha. (heeraRattan).mp3"
1712969797,random,"Bhai Mohinder Singh Ji SDO",01:48:13,,"Parupkari Guru Pyare","https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_heeraRattan/106 Bhai Mohinder Singh Ji SDO Gurpurab Guru Gobind Singh Ji,Ldh 12,1980 7 Poh Gurdwara Singh Sabha. (heeraRattan).mp3"
1713014348,random,"Bhai Mohinder Singh Ji SDO",00:00:54,,"ਜਾਗਤ ਜੋਤਿ ਜਪੈ ਨਿਸ ਬਾਸੁਰ ਏਕੁ ਬਿਨਾ, ਮਨਿ ਨੈਕ ਨ ਆਨੈ ॥","https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_heeraRattan/106 Bhai Mohinder Singh Ji SDO Gurpurab Guru Gobind Singh Ji,Ldh 12,1980 7 Poh Gurdwara Singh Sabha. (heeraRattan).mp3"
